,index,Co,Ce,Nb,Max,labels,hue
110,154260.0,0.30000001192092896,0.5,0.20000000298023224,1.9889718469819162,0,0.1780942790210247
111,154261.0,0.3499999940395355,0.44999998807907104,0.20000000298023224,2.1247504348763107,0,0.17317312707503638
112,154262.0,0.4000000059604645,0.4000000059604645,0.20000000298023224,2.113496353225565,0,0.17705323671301207
113,154263.0,0.44999998807907104,0.3499999940395355,0.20000000298023224,2.0792447220146317,0,0.16926990806435546
114,154264.0,0.5,0.30000001192092896,0.20000000298023224,2.0239702824292904,0,0.17489836364984512
115,154265.0,0.550000011920929,0.25,0.20000000298023224,1.9408460623865558,0,0.17012344424923262
116,154266.0,0.6000000238418579,0.20000000298023224,0.20000000298023224,1.947962367802731,0,0.17193128230671087
117,154267.0,0.6499999761581421,0.15000000596046448,0.20000000298023224,1.9164106124627984,0,0.17222145199775696
118,154268.0,0.699999988079071,0.10000000149011612,0.20000000298023224,1.893255896348669,0,0.17578851307431856
119,154269.0,0.75,0.05000000074505806,0.20000000298023224,1.8972135016698892,0,0.17153022003670534
120,154273.0,0.05000000074505806,0.800000011920929,0.15000000596046448,2.290380453993347,2,0.18600013107061386
121,154274.0,0.10000000149011612,0.75,0.15000000596046448,2.0531618206048234,2,0.18365602443615595
122,154275.0,0.15000000596046448,0.699999988079071,0.15000000596046448,2.1748658037699142,0,0.1860754700998465
123,154276.0,0.20000000298023224,0.6499999761581421,0.15000000596046448,2.1054484225295163,0,0.1902893160780271
124,154277.0,0.25,0.6000000238418579,0.15000000596046448,2.064068585283802,0,0.19491699834664664
125,154278.0,0.30000001192092896,0.550000011920929,0.15000000596046448,2.09825369701279,0,0.1931611771384875
126,154279.0,0.3499999940395355,0.5,0.15000000596046448,2.1498111392753687,0,0.19198710471391678
127,154280.0,0.4000000059604645,0.44999998807907104,0.15000000596046448,2.225214455512796,0,0.19547423720359802
128,154281.0,0.44999998807907104,0.4000000059604645,0.15000000596046448,2.224259998528039,0,0.18176780516902605
129,154282.0,0.5,0.3499999940395355,0.15000000596046448,2.1705563218953334,0,0.18495069444179535
130,154283.0,0.550000011920929,0.30000001192092896,0.15000000596046448,2.1403376248421884,0,0.18281538660327593
131,154284.0,0.6000000238418579,0.25,0.15000000596046448,2.101415350856174,0,0.18577483793099722
132,154285.0,0.6499999761581421,0.20000000298023224,0.15000000596046448,1.9377253482139538,0,0.18879318734010062
133,154286.0,0.699999988079071,0.15000000596046448,0.15000000596046448,1.921724614346624,0,0.20176309098800024
134,154287.0,0.75,0.10000000149011612,0.15000000596046448,1.330885621428886,0,0.2023184821009636
135,154288.0,0.800000011920929,0.05000000074505806,0.15000000596046448,1.3208698989154217,0,0.19642004370689392
136,154291.0,0.05000000074505806,0.8500000238418579,0.10000000149011612,1.888679847130704,0,0.1939768592516581
137,154292.0,0.10000000149011612,0.800000011920929,0.10000000149011612,1.6897086079942376,0,0.18716744581858316
138,154293.0,0.15000000596046448,0.75,0.10000000149011612,1.5494374456367495,0,0.19663647810618082
139,154294.0,0.20000000298023224,0.699999988079071,0.10000000149011612,1.8006280081480353,0,0.1992727741599083
140,154295.0,0.25,0.6499999761581421,0.10000000149011612,2.04754809204733,0,0.1851445436477661
141,154296.0,0.30000001192092896,0.6000000238418579,0.10000000149011612,1.8105913131117357,0,0.18889179825782776
142,154297.0,0.3499999940395355,0.550000011920929,0.10000000149011612,1.8141075013082726,0,0.180204875767231
143,154298.0,0.4000000059604645,0.5,0.10000000149011612,1.9540949320233485,0,0.1767611956844727
144,154299.0,0.44999998807907104,0.44999998807907104,0.10000000149011612,1.8913582878750543,0,0.17314481486876807
145,154300.0,0.5,0.4000000059604645,0.10000000149011612,1.8248872939471115,0,0.17720826094349226
146,154301.0,0.550000011920929,0.3499999940395355,0.10000000149011612,1.8670678763530106,0,0.1751819190879663
147,154302.0,0.6000000238418579,0.30000001192092896,0.10000000149011612,1.8359560982957153,0,0.17300977744162083
148,154303.0,0.6499999761581421,0.25,0.10000000149011612,1.762139668764903,0,0.186058575908343
149,154304.0,0.699999988079071,0.20000000298023224,0.10000000149011612,1.7701195289209835,0,0.1862520476182302
150,154305.0,0.75,0.15000000596046448,0.10000000149011612,1.7550671321737321,0,0.18167025471727052
151,154306.0,0.800000011920929,0.10000000149011612,0.10000000149011612,1.6911530862822843,0,0.18729212259252867
